addr,vote_option,myBank
cosmos1kclx9trszya0224thxhepyclmczjzvf9jfaxxg,VOTE_OPTION_YES,2.691114
cosmos1sl3cd9w82wwf7ynkvdazs867lgztx0dqzm2rft,VOTE_OPTION_NO,2.690915
cosmos17qw9vlexju37eeu42snavxdgmgcct4zlvau9es,VOTE_OPTION_YES,2.68338
cosmos1js4f9mnjastquhcnpq32yzrlj2da3ygcrx75xa,VOTE_OPTION_NO,2.681732
cosmos1j2m7fts6ul6gtr8fevfckm9vg7q436mtm4ng3f,VOTE_OPTION_ABSTAIN,2.680552
cosmos1lwkr9wpm35e93tnjj9awhhph0p6620n0685guy,VOTE_OPTION_ABSTAIN,2.675718
cosmos15n6n83tqg8uzd4l87z7w4crw25satjq4jw8zjq,VOTE_OPTION_NO,2.665431
cosmos1ytagn5zvpltzg4y5k45qm7amyfscpqjefhjgfs,VOTE_OPTION_NO,2.665276
cosmos1dd9qttschaqltzhz4fjr30xucpvqwn9exjsxlw,VOTE_OPTION_YES,2.663876
cosmos1mlfts686g620kca6ld3tx2mk5qeyxagp8jm8gk,VOTE_OPTION_NO,2.663503
cosmos1tlxl0l8jkwzvaqh66wcthfkc82xnx3hpsk078e,VOTE_OPTION_NO,2.662871
cosmos1q3a63z295y2rgnjglhw2hangmj5n0gmlrk3z8m,VOTE_OPTION_NO,2.662131
cosmos10a6y9znnmttzn874zghadpmrwpwzwnfjurtxpv,VOTE_OPTION_NO,2.657445
cosmos1wc6txvhz9zt2xzs5pd46w9t6kqtsh4a5w2xp6l,VOTE_OPTION_YES,2.657385
cosmos1kxg02c97kzjmkjwl9r00jduv62rwsfywhnx7tt,VOTE_OPTION_ABSTAIN,2.645137
cosmos17xqffuqq24000egypte2l6pyn56jwm7tt6svmj,VOTE_OPTION_NO,2.64399
cosmos1huqgusq0agcr34epmx0kr7gq3q7yfxcky76l7l,VOTE_OPTION_NO,2.643279
cosmos1gvgy6sh8qvqwj6x3mqpqwz9lca03960fkc6pwe,VOTE_OPTION_NO,2.642644
cosmos1wrhqvgsr7gashdrrwswv5flr7ctgjhpuj60ks6,VOTE_OPTION_NO_WITH_VETO,2.64101
cosmos19pe23qzn2rveamvr9kvfutkzfzxa6u35xpkfng,VOTE_OPTION_YES,2.637772
cosmos16cyrapn4udh03r54mznsem8z42vhdksxvn2yg8,VOTE_OPTION_NO,2.631443
cosmos1a9yna97ty9fvtcu0lmzs9k82jrszhcw7kwhpqr,VOTE_OPTION_NO,2.610953
cosmos1yxgefa7h4hnta2cfglm2e7r5cnlwpkxfnh4r4z,VOTE_OPTION_NO,2.609566
cosmos15wdjq9d7lueyxqv6s425p5tp6axnaykxd29ghg,VOTE_OPTION_YES,2.608106
cosmos1afx2wf6wua7eg57dh6xenjs70ay50xcfdvfza2,VOTE_OPTION_YES,2.606926
cosmos1xc2t364d97d0ejsrm2h5ruv8yv7kfuyc0jt4s2,VOTE_OPTION_YES,2.599282
cosmos1ujnh45rexhpyd6wnvcxcwvhkug0shl5q89fx43,VOTE_OPTION_NO,2.591803
cosmos1tfze2sxuqwwz5fxj0quasx5curjwlwm9gzk5pq,VOTE_OPTION_NO,2.589749
cosmos1jzvkhs39fn638lacv8tu35stugcqpw2g32y3xf,VOTE_OPTION_YES,2.588
cosmos1hl5cpuah4a4pjft7emjekh8wpj9thqwq6h4fns,VOTE_OPTION_NO,2.585928
cosmos16y6f9at6cfd2semhnccqkt77ptc9ctevju0raw,VOTE_OPTION_ABSTAIN,2.581613
cosmos1lpy9ttx8ge4kwnkqthshs0vd7zxw2cntgcd6vk,VOTE_OPTION_YES,2.581155
cosmos1sgswurcvc4mpc7mze3rgv73wmrjz35kx3yrpcr,VOTE_OPTION_NO,2.580844
cosmos1f9jpk8n4khwwupq9yjvvguzcxvx6fwmyjr3vfw,VOTE_OPTION_NO_WITH_VETO,2.575795
cosmos1k3zuqrwkad0kpeh6p9fl7a2nnnevkv950w3rh9,VOTE_OPTION_YES,2.572727
cosmos19nznhs0658wx45rqljdsr4l5jukvs2p7ctvsjv,VOTE_OPTION_NO,2.564464
cosmos10x3gft6g0fg6kaae8afcg7ec9n2agwcc73wed6,VOTE_OPTION_NO,2.562078
cosmos1kpx4hyhf7f4e8lwmehdqzrvd2eghx3kylnurkn,VOTE_OPTION_NO,2.557772
cosmos14nnk576c9vwzycjrmvemgpu76zylvqn7mfpjy9,VOTE_OPTION_NO,2.556813
cosmos1u667gphejhat3eacrwvxun43kvldhs6axz4vrt,VOTE_OPTION_NO,2.555809
cosmos1e3pyafun2fdn2jn578zeq0plfe02ysenemnvm8,VOTE_OPTION_YES,2.554828
cosmos16qj2un9qngmah4rnndvuqxp8mvtjrjn3kdlxz7,VOTE_OPTION_ABSTAIN,2.55452
cosmos16fsvaywtkrdsyk7th6ku3atkgpxvul4crz8ap6,VOTE_OPTION_NO,2.55177
cosmos19e2670v3akpgnj4wetq2g4c954zkpkt8y9hdzp,VOTE_OPTION_NO,2.550345
cosmos1zh76965cl0grpx5gyhxz39658jzsmeh9q2xklx,VOTE_OPTION_NO,2.548989
cosmos1jf68pxk6mjvk6t07flsncltes6trznw084zkyx,VOTE_OPTION_NO,2.54743
cosmos10l0t57ulvay09ezqpku5vsnxxkj2y70nf3jrf9,VOTE_OPTION_YES,2.547394
cosmos1zkzte8sqwu3nenxrchlh203qclnfhl2z7ydj28,VOTE_OPTION_NO,2.544003
cosmos1984ucd9z0k0920qzfznqaaktt4rajhx6d9ydzy,VOTE_OPTION_YES,2.543981
cosmos1atdjt862etcwvr3xnw8sedq07n7nan0py8qkdp,VOTE_OPTION_NO,2.541949
cosmos1nqm38kv4zae998xnut0eyd3q8h8zxjz7rufq8t,VOTE_OPTION_NO,2.541362
cosmos1k7359wavm28nreezu4pqhatayj7hdvjuq65ygx,VOTE_OPTION_NO,2.539375
cosmos1u4p9a99l8ysdaj3vk3upe7mdv84kv0axge0xuv,VOTE_OPTION_NO,2.535374
cosmos16mne6th5xpup2llt4xwau040ty44ugfph9ljrr,VOTE_OPTION_YES,2.535204
cosmos1f4gpmgmh2jhp2jvezpe4mlevavflhecatzpw2q,VOTE_OPTION_YES,2.534172
cosmos1la0ee78u89r89gpe62sxnn9n6ur84dneuhyjy9,VOTE_OPTION_NO,2.532939
cosmos1ym6xqumjjts6qxk7ne2ay4a4nq8k2qw9ay2dh9,VOTE_OPTION_NO,2.532085
cosmos1u3rlqgs2d5xzt7f66wxut3a05pl3d3hv7adyxn,VOTE_OPTION_NO,2.531384
cosmos1asrxrv9raugsnww47hk55g4dn38dre7lfk4980,VOTE_OPTION_NO,2.527284
cosmos199la9a36f0u332mnqy8mcarhdjte6glxykeuun,VOTE_OPTION_YES,2.523988
cosmos1ys5qgqw8q5jttqmythqcxwz4sexc5m5f8uea30,VOTE_OPTION_NO,2.517706
cosmos13sye655gs0hkdxmrxl6kxm2nvngv2cppp6zell,VOTE_OPTION_NO,2.517525
cosmos1rpyv42d8k2swr42jvtaj5ghz57hpc9dc8eyz2q,VOTE_OPTION_NO,2.513078
cosmos1nn5nztn66e7ydawalrheq2tgn47hwlacsewxvm,VOTE_OPTION_YES,2.511841
cosmos1z07242frysnfv6afkf4sdcgy6wyyjqsfczs7mv,VOTE_OPTION_YES,2.507748
cosmos1vwvu8pgs8meq85ctaqms4ah90q9sxwd7s4l785,VOTE_OPTION_YES,2.505216
cosmos1f0nqwpqfnf0uvk9ptvgd9dfmf6j4x65rw9frcy,VOTE_OPTION_NO,2.500898
cosmos1e49r0ny7afa2cd2q0xyltwzvtxpue77pgmx7hs,VOTE_OPTION_NO,2.498634
cosmos1uy3efc0t599rsemaars94ve0x6m80fgcedamk2,VOTE_OPTION_NO,2.495534
cosmos1wnw0wru7v6yl355s6etv46dqaz6ea9h3hl8ew3,VOTE_OPTION_NO,2.49225
cosmos1kd0d0ypexjnx3tp0nh64e99xmcsj3fwel2w5qs,VOTE_OPTION_NO,2.491008
cosmos1802qk6y02af8jd5ucdqzrqrrt9m08xfq5u7auw,VOTE_OPTION_NO,2.48869
cosmos1u43gdl3fr6s2nlwqgtdysu8vv0mfd9tf7kdzed,VOTE_OPTION_YES,2.488647
cosmos1swxrvqjycece2zg6475rhaz3k4mr3smf75emc3,VOTE_OPTION_ABSTAIN,2.488367
cosmos1zlxqae2zah2v68nntkckzlu0vy08vy5vpv74uu,VOTE_OPTION_NO,2.484802
cosmos1wvc7fnzflwq5gssprhdnvam69vhv2uuy5gafst,VOTE_OPTION_NO,2.484644
cosmos1sautwkp7mzftvqtct3ugtq9xuuq680tzks0jn5,VOTE_OPTION_NO,2.483725
cosmos1heuqeh82lh075p8wa73mfjxzch4tkk2s38902s,VOTE_OPTION_NO,2.48288
cosmos1gn7sm09n5z3ttwyer00wm2vv8p6dwtcngej5k9,VOTE_OPTION_NO,2.482741
cosmos1m3rppnp8ycrcwsvex3stsh2mg72s9xk42r5tam,VOTE_OPTION_YES,2.481452
cosmos1436zwq2e6l6d9sfeqtjfv3qwe8wwx7hfks483e,VOTE_OPTION_YES,2.479535
cosmos1ffzfm7m8lutgqg265mvuymuqxhyjlzycc5942l,VOTE_OPTION_NO,2.479393
cosmos1wr9s5f9stmp9upk6j2skkshg2r6xvg0cdrauh6,VOTE_OPTION_ABSTAIN,2.478701
cosmos1lxxfs52tapk4ysxy3t4ycr6fgs3mraxm6chpsp,VOTE_OPTION_NO,2.47816
cosmos12e7c0jnpdrs4ens4fyv2r5rkz80mg87qzarr4j,VOTE_OPTION_NO,2.476687
cosmos1fujwh4m62l4ppjl4ezg5t5t38s8gxs3awdzjss,VOTE_OPTION_NO,2.474941
cosmos1jzr76zz3vr47s5amw04exjtkvn9cpkunzgtup8,VOTE_OPTION_NO,2.474096
cosmos1lhah2e76t0mk8x2v9djlfzh979nddwmgx4tv03,VOTE_OPTION_NO,2.470994
cosmos10k9cqtw9y27wms4ejvl65zn0dpp8trt7zuhccw,VOTE_OPTION_NO,2.470261
cosmos12743yyzywae335y7f994ex6n204y7urlag94wx,VOTE_OPTION_NO,2.469187
cosmos1r6c60p9mvwfkqxqm98t3gm7qxt2jm3eq7p85zu,VOTE_OPTION_NO,2.467964
cosmos16ezgskx60w3g83jns9l80f8c5gl4fmcjj42hmn,VOTE_OPTION_NO,2.466594
cosmos1w34mzcw8tllrrj7js57jjrzxhg5tzapfpe9vnv,VOTE_OPTION_ABSTAIN,2.465836
cosmos1c362wx6uzfuncgm4t0rex675pzxq7nmp3fzxwt,VOTE_OPTION_NO,2.464331
cosmos1d0hk2gflp7hsejy4t2a750g34w2m9nelqzuvv4,VOTE_OPTION_YES,2.462565
cosmos1hypct5rq3ke7njgjsy9ur3q288zdah0jdpmh7d,VOTE_OPTION_NO,2.458813
cosmos1ykhs50uyv56cq9t5xyty0xguw6ekg0s04e6cvv,VOTE_OPTION_NO,2.458004
cosmos1zvgm9cqjevf0mqwe9lx3cnjmecxz698jqu2as7,VOTE_OPTION_YES,2.456014
cosmos1u93z584nyvufs647ut6re6dy4z9q3kr9gy8lhr,VOTE_OPTION_NO,2.449791
cosmos1a36fwtg5tm2hh4y2lypqda997rgw8u05h9nu6l,VOTE_OPTION_YES,2.445467
cosmos1huflxe7hcw9vks63ae2pdagmz7ypcqeptadr2z,VOTE_OPTION_NO,2.442956
cosmos13p47hyjckhfxrkn6n324l4wzk3l39p4jea0t4m,VOTE_OPTION_ABSTAIN,2.440021
cosmos1wmq8dsmddkdy03u5zmhamndsgdlagst0prhy7c,VOTE_OPTION_NO,2.436636
cosmos15mc9v0w4zk9upw3s3dkj7p53qxaq7srk8wydkz,VOTE_OPTION_NO,2.436324
cosmos1tk5xjcsdth2rx8v8qz5jg9lh0c8jyd2aumra3c,VOTE_OPTION_NO,2.435328
cosmos1pe2a4vztzdfx7ftncpg76luqd94gnj0kn3yunp,VOTE_OPTION_ABSTAIN,2.434069
cosmos1ww7nd25eu7k2t8k8f0cckvtdspcvjxe7lxspjx,VOTE_OPTION_NO,2.431867
cosmos16vlu5gaj6j4f9p2ejzv2svzefh6w3dudcjeq69,VOTE_OPTION_YES,2.428019
cosmos13ql36flc4cdjhx08hke5vpr4dyv03aafk0c7lt,VOTE_OPTION_NO,2.424067
cosmos153nakagmgqwsfphcx657j9n8ymd5l59fwk4urw,VOTE_OPTION_YES,2.422328
cosmos1n0879suywmudnyxg759ng0huxfq5a86nn4lew2,VOTE_OPTION_ABSTAIN,2.420839
cosmos1c2zunjn7ynp7qtz0xf5j83pmgl9vwrx8q5nfta,VOTE_OPTION_NO,2.420141
cosmos1r8x5eehedzwyavmxuq4qgemlrw7xmftjx6amrq,VOTE_OPTION_NO,2.41947
cosmos1z2kyl7ptrw3dx260qc2vvq0khqtwgeq9g77k5r,VOTE_OPTION_ABSTAIN,2.416925
cosmos1wfte7m4ume53x969x2l2f83dq9dg6tlldr3pag,VOTE_OPTION_NO,2.416428
cosmos1qwu49q4xru5e23alnqxcsvj665ycgdhd3hyeya,VOTE_OPTION_YES,2.413555
cosmos1ujxgse3kgwre95ak95qwplrqxuh6uk3d68urru,VOTE_OPTION_ABSTAIN,2.404753
cosmos1l28r2h5gt9jndmg0fj9pws9e32p5ydmwdsaxv9,VOTE_OPTION_NO,2.40242
cosmos1lw2phmekwsnejwsgva6ta9fsl3xnxydh0ca5pn,VOTE_OPTION_YES,2.399531
cosmos19lkpw9j9fcsq7stl4ha6s5wtwnr7w8qrpc7jyy,VOTE_OPTION_YES,2.391282
cosmos1tntg3chczq232cgxdskd2z7sx24peqjv0lxe7q,VOTE_OPTION_NO,2.391019
cosmos1lnee5axm9cjecs4yj35xhj5fw00ye64fjxzmvu,VOTE_OPTION_NO,2.388842
cosmos10acjsgtz3tfwkvvdwvc7hnch8u69jlgnjs4s20,VOTE_OPTION_NO,2.388751
cosmos159mpfulpeqhscccpvn60r4y6ewpw4az4jmwc95,VOTE_OPTION_NO,2.388725
cosmos1axl2r9yjd0s4cjp8waqlddu0kcpyg4y4aedp8r,VOTE_OPTION_NO,2.385537
cosmos1hkuc7akul43rrg5w3yk7jl0yj8lznjnjt8hwp5,VOTE_OPTION_YES,2.382068
cosmos1e2qur2pmzn5jtderg3p7hwck53ert72ty70xun,VOTE_OPTION_YES,2.379046
cosmos19tcvllfk8ps49ph7zv647ewlgg4dwvc23j2w3u,VOTE_OPTION_YES,2.377978
cosmos1au3nywh9m8dal37tmwdg7q6m0afm34skuwqxkg,VOTE_OPTION_YES,2.37646
cosmos1chlfquwm5002rylcgr833fs3dny5jwphmff58f,VOTE_OPTION_YES,2.375495
cosmos1h77n422r32hrsdr8almttuy9ytkj4evvn0rd2y,VOTE_OPTION_YES,2.373471
cosmos1rxug3etjd7dd740f0j3h0yql7j7zyvxdh694ca,VOTE_OPTION_NO_WITH_VETO,2.372541
cosmos1v9ffgwhulrgrq2dpuggpwmjhngqe2hgdwderpx,VOTE_OPTION_NO,2.371939
cosmos1z97l0gzxy6607q6qzu8qwrqpfpzc2ls2hwmj0a,VOTE_OPTION_NO,2.370702
cosmos1tq6sqky0utckz74tawqky0eyhx87qwgdzqwg9m,VOTE_OPTION_NO,2.367278
cosmos13zaaemak29sftq58uaf52vc4guf2fsr6qnvj6t,VOTE_OPTION_YES,2.366323
cosmos1v2mg8s64uxestd4pdz7efd7f8zy6apcx43v7m7,VOTE_OPTION_NO,2.364879
cosmos1lmwx50ea3mrjnnqnt8anhqpxlyyrrsdgag64ga,VOTE_OPTION_NO,2.361293
cosmos1g7qu7050q7cwmukzqrkh9y3n3y6dgfqv3ugahj,VOTE_OPTION_NO,2.36058
cosmos1ha7m3yjyf6v283u8s6gw0rghsdhpa24kxa55hn,VOTE_OPTION_ABSTAIN,2.359554
cosmos1mywhpt5ly09zjm384qyjetjuep6uxhj2w0jntz,VOTE_OPTION_YES,2.356742
cosmos1hmtdsq4slram99qyzgz8nfdkcx7c957qyh6ak7,VOTE_OPTION_YES,2.352079
cosmos1vf5hpxw3yp8m53p9tej42tacdknewczu8qz5fn,VOTE_OPTION_NO,2.349156
cosmos1jgyg82qf7td99qu3gr2wqm59gtwfal6l3tksrj,VOTE_OPTION_YES,2.341939
cosmos1mmm3epsq8z7jacs6hg0jqcr7f4j0w5f2suh2qc,VOTE_OPTION_NO,2.339847
cosmos1h96n94dgpxa775zqm8a4zhay55zg3n7qq8w6l5,VOTE_OPTION_NO,2.337971
cosmos1j47fqm8sxu5mcvkwvqhspaxpcf7z77ugn9gdfm,VOTE_OPTION_NO,2.337522
cosmos1nw0fusu98lmgmel7palw5gl9zvet3xru97mu9a,VOTE_OPTION_YES,2.334946
cosmos1sa62feuspxdhzemc58j6elre8lsahr2cvr3fr5,VOTE_OPTION_NO,2.334036
cosmos1r0jjt7m7uwrlvc2q6veql9e7yqdsxyfsa5zauy,VOTE_OPTION_NO,2.332864
cosmos1sswttrcc6r4zkc3kcjsyvveqq9h5ldplfwqdsj,VOTE_OPTION_YES,2.330599
cosmos16l5jk2m9mkfhe862wyfx5dyz57vrf056vh9vsq,VOTE_OPTION_YES,2.329721
cosmos1ap0mh3k7wl7jyj39u27yrjuehjj9r8c98y8nre,VOTE_OPTION_ABSTAIN,2.327846
cosmos17tg7ypyu0y4l8l89teh9zalva2s6tu4y3hgsuf,VOTE_OPTION_NO,2.327338
cosmos1f92lgeqllnej7aznxmxjmfw2fn0auh3krmafc2,VOTE_OPTION_YES,2.327155
cosmos13gfc7vp64lr8kcsyjpafskscuzeat49rrlt6d3,VOTE_OPTION_NO,2.324624
cosmos1r4v9t46zyu6df0jwtmtpn0pq864dpn7c5sha5u,VOTE_OPTION_ABSTAIN,2.322789
cosmos12pxsjqtjal774gphv2hht045c2matw7394ra55,VOTE_OPTION_NO,2.32097
cosmos1unwayjkjjwqywkf8vtu8jyh8ztpdfgvd2365h0,VOTE_OPTION_NO,2.3187
cosmos1y2xmjtzmq5p47gyfpckpymf4xg85kpqu3y6gpy,VOTE_OPTION_NO_WITH_VETO,2.313911
cosmos1ay92wl6h0lwnxt5gf9ldkgs4hsdyg0z4mezfk0,VOTE_OPTION_YES,2.306424
cosmos1t26rt7pe6ncygewkpe6arasy2zlqfvkg3nz373,VOTE_OPTION_NO,2.304942
cosmos10am7mvgxsjunl5lj7vnfkgcvjtavx85cpqn3kn,VOTE_OPTION_NO,2.30438
cosmos1mxlmtlyt4ljqek35s3nz4kup70cxsaqncj6e8f,VOTE_OPTION_NO,2.301099
cosmos18extdhzzl5c8tr6453e5hzaj3exrdleaqma8ah,VOTE_OPTION_NO,2.30105
cosmos12m9wedwnckgr4mutgs8etrc0cyuhjqu3dg4aha,VOTE_OPTION_YES,2.295567
cosmos1lygjlc7pl5memvfqmf3j0vf07pr98ugh5d3mr3,VOTE_OPTION_NO,2.29223
cosmos1xk793azjrrkxjg0j8ytkutwrpuczccujrvfksz,VOTE_OPTION_NO,2.291093
cosmos1vc0sjjee2agtddla4rw2pv3xymewxegt8xgel6,VOTE_OPTION_NO,2.289679
cosmos17h3uhxathxk6a7u63ye6g24pate06zrm47uzpl,VOTE_OPTION_NO,2.288746
cosmos1jkhzwskl57t5ghh5jqknjawxa07xw5vqg9hzpz,VOTE_OPTION_NO,2.288421
cosmos1xfq4l9hddfma8g059h8s5z0v4juk94ny2v25e8,VOTE_OPTION_NO,2.284351
cosmos1cuk7ntlnq72pf3f7w560h4nr2ajtz4x5xferc3,VOTE_OPTION_NO,2.282489
cosmos13vyfz40lfclsdk9z2gpurfnvsamufkuscdzwkv,VOTE_OPTION_NO,2.270708
cosmos1kf6j3dnyd8qdpf032a0y2t0jgss6vtqmc84em0,VOTE_OPTION_ABSTAIN,2.26913
cosmos1v0gqg6d9y9rsjwefgqukx4v8jpyf0jwzzwe3ps,VOTE_OPTION_YES,2.268846
cosmos1wur0sl7x4x4kp3d2m3x8378f6ptdgn30fft6sd,VOTE_OPTION_ABSTAIN,2.266118
cosmos143m6gmdg2ux5cn6vyrtwhr8csf92fc2fhufey3,VOTE_OPTION_NO,2.265908
cosmos1vpzlwskzcvy60lasrwa5xepztfp95vsdwfmz8s,VOTE_OPTION_NO,2.259477
cosmos1eqmc69sn6zaz2zwhkf0k3stnm2wvt32k56kn0x,VOTE_OPTION_NO,2.256602
cosmos1h6mpsa5pm9908umu2rvtwdtfk6vu62fz6cdmcf,VOTE_OPTION_NO,2.251279
cosmos12ffgs9utkmwhuxfsvceysrspld5lnmn6fdpsa2,VOTE_OPTION_ABSTAIN,2.249523
cosmos1tnzpvgzgq7uzfkv8vxmk9pw0zx6xlf6djvj7ey,VOTE_OPTION_NO,2.249147
cosmos1y8men6lptm9yh8aux73yr3yke0w3jmcwhjaptj,VOTE_OPTION_YES,2.249032
cosmos1zqv58alxz2cyvdqdq2nz393kjy56edu3wsswye,VOTE_OPTION_NO,2.241887
cosmos1qqmmqlsm85ak3srngmx4aazmmfxjws3ra64ndj,VOTE_OPTION_NO,2.240129
cosmos1klmcytyj9t92r552r2lxwym9z2s9yp20qgagyf,VOTE_OPTION_NO,2.231603
cosmos17n8fj82jdsfejt2tvd3g283tnss3exgve4asxt,VOTE_OPTION_ABSTAIN,2.229684
cosmos1hgz7x4msvf3mfmd8p9t7skmvu3gecuzs6keacv,VOTE_OPTION_NO,2.228187
cosmos1vtgknygxn0glh8umwdk8gh3rsjnn6f5uh73ll0,VOTE_OPTION_NO_WITH_VETO,2.228023
cosmos1h4ll6fjtwlu8a3a8u8t5cpn74a6lr38mlk6kyt,VOTE_OPTION_YES,2.224198
cosmos1gqseup6q22pj5f9p2w3uxz2uw7758r7epmwx30,VOTE_OPTION_ABSTAIN,2.222827
cosmos1qv6vqg68vc4y65j6zadnyecjllnldn80l25zu3,VOTE_OPTION_YES,2.220987
cosmos1wgsag3zez6v6wgh3s64nq8qr7umkc3ky9ygl2t,VOTE_OPTION_YES,2.220883
cosmos1y6tkkgsx3dfczpl0s0tsjcvk6h0wpan9z88zka,VOTE_OPTION_NO,2.21868
cosmos13ehqpefkmpjmtywh6vjrg2ec5zms0773zdu3xj,VOTE_OPTION_NO,2.2185
cosmos1xz9kgs5r8atc9zm8xsas6n9hvkf30760n8l5ly,VOTE_OPTION_NO,2.216586
cosmos13czq6hscwapjmjqxsa2xl6w68vcn8qsmr72fhj,VOTE_OPTION_YES,2.215396
cosmos1q7htpg4phqk7z8lawakew3ne6kvgwmmuvnl9fn,VOTE_OPTION_NO,2.213393
cosmos1r808eeqrg7hsl39g8rta86a940r0pwhr5nth5g,VOTE_OPTION_ABSTAIN,2.21269
cosmos1hdp3rh9xv0rnuweyj3c889dj5fj4mmh03nuv6z,VOTE_OPTION_NO,2.211315
cosmos1g437j9zwedwc80pj6qj2dqqupsqr7zpsvyk7pk,VOTE_OPTION_NO,2.206289
cosmos1u3xmg7mpr54q7fa4tf888njmxdk38l20wdjw46,VOTE_OPTION_ABSTAIN,2.20387
cosmos1wsl3nt2rtgruk9k80lwe8k75v44np45x89rgcy,VOTE_OPTION_NO,2.198337
cosmos13epgxgsjuazs2tl96tqjwha9kpatw66nx8ge5e,VOTE_OPTION_NO,2.196687
cosmos1q4wxylcshtumrdp84sx3r9g79gtex5qch6fv5s,VOTE_OPTION_NO,2.196522
cosmos1p4kzw0dd9lv6hzr58y6d3f909wkhcapq9pskqz,VOTE_OPTION_YES,2.190283
cosmos1uvxvp53k2pckqd9rt294sjwakyw89hwr3qfvet,VOTE_OPTION_NO,2.190108
cosmos1qf0kxkk60qrcj5qa7v7t439249qfkcd4gpl9c2,VOTE_OPTION_NO_WITH_VETO,2.181766
cosmos1gaa4x38k3ppwnxz2zg0cmxnhausj7udtl0ynp8,VOTE_OPTION_NO,2.180649
cosmos1g56h9vm85gwhtkuayxk797tg8es4q8dwusvkqg,VOTE_OPTION_ABSTAIN,2.180137
cosmos1z3dz5gwhkx305eyc8y88c3qcczmn7fe7x9csjf,VOTE_OPTION_NO,2.178415
cosmos18dzmgxt0e35qp9052ce8t9x8nwm2xew5wsfz6n,VOTE_OPTION_ABSTAIN,2.176469
cosmos1m6wueg824ff9ywj9y033yc94we028zyunzf82z,VOTE_OPTION_NO,2.172319
cosmos1yphyvxcxcstvcczcqfaj3m9hygs8ccafxlchf8,VOTE_OPTION_NO,2.169746
cosmos18cf4yvs67lwn9l3g8vggjvjgfkuj4grgnn0eqv,VOTE_OPTION_NO,2.169694
cosmos1u8vytwhlk05hrdklp5pnxgmxhc5letrjs0dhsy,VOTE_OPTION_NO,2.168541
cosmos17dvvz8gzw6j8rw084a2ndqd8q0wlwhprawqhsf,VOTE_OPTION_NO,2.165351
cosmos1fknhdqr0q6h98nn28gymamdz04ehks3vgu7lsr,VOTE_OPTION_NO,2.158355
cosmos15w378p2dl94j0zc0svwsps3afndfx5hyv4ukej,VOTE_OPTION_NO,2.156844
cosmos1d8xtuav36xg7hp6lv6u69gexpd8sunaektzegm,VOTE_OPTION_ABSTAIN,2.155524
cosmos1vs4j5f8gnhj5gcvrqwv94ryhe7yepazwlaxfw5,VOTE_OPTION_ABSTAIN,2.153046
cosmos16hk92rdf96g4w7hr0lptg4rrlcydysphglt5qx,VOTE_OPTION_NO,2.150026
cosmos1gpdcquphg0vqq7s4thmgrnty9mnapu8gpaum0r,VOTE_OPTION_NO,2.147772
cosmos1ukfjvkl0y3vfglpgxxdfty9eralfzch3qy3cu5,VOTE_OPTION_YES,2.144838
cosmos1zmckmjfkwtd2kk4ztmgkkgmcf4h7an4h9tzsd5,VOTE_OPTION_YES,2.140722
cosmos1nevrswxvenflzlqymn54n3nxvc4ug23qdydn8n,VOTE_OPTION_NO,2.140393
cosmos100qxs8sah2f896npxlrva82l386j4nvguradsq,VOTE_OPTION_NO_WITH_VETO,2.13225
cosmos1wg3jlzygw3j0vper002kjt79cxdgleuvskc9ge,VOTE_OPTION_NO,2.132164
cosmos10uh0e92yxctqjx5razwtzt54u24ql7e7dz0hcq,VOTE_OPTION_NO,2.132117
cosmos1ujv9p0h94dqgyvuss6zcjzq9257ejygxh6sh9t,VOTE_OPTION_NO,2.125581
cosmos1zv8hd5af3qtqfn02n3pkap8mlpkeeykkuaqrxu,VOTE_OPTION_NO,2.122264
cosmos158xxfvxddqxcmj3km37ggw0swrqyjwewacmwwk,VOTE_OPTION_NO,2.120766
cosmos12kfrsqky3glf2v8xl23wraxrunnwgprw9g4wax,VOTE_OPTION_NO,2.12027
cosmos1ghsm38gx2rg0rt5s22svf2cuk6j8kdhgs6wqdc,VOTE_OPTION_NO,2.119273
cosmos1pasrt79u9ftmdcsgmsdaqf43vpmyewrntn4dlc,VOTE_OPTION_NO_WITH_VETO,2.117593
cosmos1gr2f8ma0fcd9e65fcrnmqsxphjsuvmypwgmyku,VOTE_OPTION_NO,2.115753
cosmos1sx5r2u4kp7tavdpxzkeg6qhl3vu3rv8h0q0pza,VOTE_OPTION_YES,2.113688
cosmos1qr5xqvkewsk3hd59k7llwp5at4ss08x0st98hj,VOTE_OPTION_ABSTAIN,2.106488
cosmos1hdg6q2axgla3ethxrqj2p644ssns2ktqmfkk0f,VOTE_OPTION_NO,2.106267
cosmos10jherfvpk49rjwfxq7dvt3zdr9qd5f9e97el43,VOTE_OPTION_NO,2.102558
cosmos17jl5stdgp27twz447x4r24p8cc99fztexruwmn,VOTE_OPTION_NO,2.100078
cosmos1w6ty923ftklyvs6tutzvgq6le59jhpjua4kmun,VOTE_OPTION_NO,2.099624
cosmos17x8qeegv50t0hmhne7sjce9uqx6s2kkfcqvd3l,VOTE_OPTION_NO,2.098248
cosmos1cvnhlrwg0ym7dlygx6vvktyp3nasdg5y3wyrfl,VOTE_OPTION_NO,2.096206
cosmos1f6jlesjkzx42nvg2w2jfm3ypdl5c88rlnnlpfm,VOTE_OPTION_NO,2.095786
