addr,vote_option,myStake
cosmos160fe2ld2dm4tencsgs30jhhp9q867vrzlla49f,VOTE_OPTION_ABSTAIN,52.0
cosmos16ut2dkh4lvn2aguxggaalnaawm4mvrrwf0unrz,VOTE_OPTION_ABSTAIN,52.0
cosmos1mclk9spk0tma8x2sz7kmhq0z8v4h9zz75zfucr,VOTE_OPTION_NO,52.0
cosmos17xhv3hzcg6g807rhnya6380sednd0c698k5cpg,VOTE_OPTION_NO,52.0
cosmos19u878ukknre5rzw9jpsyx092elwjkns9dynq63,VOTE_OPTION_ABSTAIN,51.999999
cosmos16dzhtz8kednhtll8fje2834yyeg79w66ttafsg,VOTE_OPTION_NO,51.999337
cosmos1d7y6zx65s9mtghf83x23f0r4jxh3duegemstkg,VOTE_OPTION_NO,51.994899
cosmos1x9u3suz99g7uf2sw94xjsk52kfa3hclvfvflyl,VOTE_OPTION_NO,51.992125
cosmos1flwlwzy9jzvnugp4qalnt4mlqam9cazn7r67zd,VOTE_OPTION_NO,51.990936
cosmos1r8xx0wk45pxpwu6t9rteau3gufya5qnkxmmdm5,VOTE_OPTION_ABSTAIN,51.99
cosmos1q09l5uan4c5pylmn09chpcnyd7caga564kk5re,VOTE_OPTION_ABSTAIN,51.989624
cosmos1482mmyml437r8jckptwwnc8ukw0t98gpvjqcn0,VOTE_OPTION_ABSTAIN,51.981697999999994
cosmos1lkwgvfcqxeu54y0ehj86q2rvrpzjwgmmz7af7p,VOTE_OPTION_YES,51.980325
cosmos1pds8hqgu23x23ykvdw5dpm75cvg7tdq067gjp7,VOTE_OPTION_ABSTAIN,51.98
cosmos1lqt8ufc4pdh5u90jhqpcy537y7p7lhd2t6qgef,VOTE_OPTION_YES,51.978581
cosmos1uwnnlp6pty6cntx3kj6knztnvak2c0ll40l5wa,VOTE_OPTION_ABSTAIN,51.977323
cosmos1mgd5hkprap8y8jnkptjmm884ymjf2nvrhs0ssg,VOTE_OPTION_NO,51.966573999999994
cosmos15flkvn8nad7x8uwk4pw6dt85k34wawlw42azwj,VOTE_OPTION_ABSTAIN,51.964653999999996
cosmos16qhddq97pfz7j30gw9z25vx4dv30jqmcnqt430,VOTE_OPTION_ABSTAIN,51.963237
cosmos1dyfkqnmte48nud5l0qh72a4f2y6we4h7fga3nl,VOTE_OPTION_ABSTAIN,51.959047
cosmos1t3zx99xmdeltku4555vsuxqmdhf3h93jf27793,VOTE_OPTION_NO,51.952984
cosmos1ue09je5pt4faqkvsvggqdv0hs5a6mnp7kjtx6h,VOTE_OPTION_ABSTAIN,51.95239
cosmos1ev2yhymuxsq9zwpvw43nvnpn8fayrq7up2v4h3,VOTE_OPTION_NO_WITH_VETO,51.95
cosmos18cyayu3m69uhpdstq6pq80wz0qepgcmtwvwz4n,VOTE_OPTION_NO_WITH_VETO,51.949093
cosmos1rd5nd7mrucann7rrtq664s4qq2nglp09uh2pmk,VOTE_OPTION_ABSTAIN,51.946085
cosmos14rwxaes0kuvrwtw8qyrry6gyl46d8pts6905zu,VOTE_OPTION_NO,51.94269
cosmos1ha4ea00syklt5jkxzxq0u7pshmed7yvzuz77r9,VOTE_OPTION_NO,51.93
cosmos14d3ujkju94akfyspk00zfp3gjltt446r83l0y6,VOTE_OPTION_NO,51.929071
cosmos1nue7yfwruhhg4cx239fn5ru8zsyx5e9draf5z0,VOTE_OPTION_NO,51.928044
cosmos1s467e76nvl6crw8c3gukme9wrnlrpu26l22upa,VOTE_OPTION_YES,51.926919
cosmos1pprnuuqt25agmue0jg0za49w4w6dcrs46zsm72,VOTE_OPTION_NO,51.918793
cosmos1c4y0p5zf42heppsmw287h8kluvs306a365xa4l,VOTE_OPTION_NO,51.917513
cosmos10pcm74lktgvuxnkhszwd3530tfnr0hzcygxd0y,VOTE_OPTION_ABSTAIN,51.913626
cosmos1uzlkcqs7ymrfwhzgg3xnjnekr7x39vewvhatgl,VOTE_OPTION_YES,51.912848
cosmos1884jtlus46japvs3ghgejwepy0jhg2wasfxsr2,VOTE_OPTION_NO,51.909288
cosmos17w67s0fyy8gl23xgv76r4x6c68w6dspzjga6v6,VOTE_OPTION_ABSTAIN,51.90896899999999
cosmos10gjtz74hz73ew6j8nk3zx22xt5wz5lv0ymw3x5,VOTE_OPTION_NO,51.904454
cosmos14lta3f5t5t3a64hdf6nu8z0fypgfr80dh6z977,VOTE_OPTION_ABSTAIN,51.903349
cosmos1qdv9r34uhwr4xm6rgr3r9s08aujfgmwk3jtt56,VOTE_OPTION_YES,51.903286
cosmos1yu432scgavntdljadk3yazczla5wfx7kggmh4c,VOTE_OPTION_ABSTAIN,51.9024
cosmos177y7vfljf6xyt35gcndqmt8ch4ux2pckx6hd5s,VOTE_OPTION_NO,51.90219999999999
cosmos1p5vztw2g0e4twef5qym3d29r0kkdraxrggu9c8,VOTE_OPTION_ABSTAIN,51.901695000000004
cosmos1rsd4ql502s6suy6cuj6vxa70z07fcutzh5qe07,VOTE_OPTION_ABSTAIN,51.901595
cosmos1mj3d2n75sqdnq8zcxre7j8ghk0vj2gja8x4p8w,VOTE_OPTION_ABSTAIN,51.901195
cosmos1xcg0z3pnx3srgc4dzftfqcgt7mjm8xxs2g99w7,VOTE_OPTION_ABSTAIN,51.900865
cosmos1sdejv6sgvyw47kmlltawkhh3r4jvyuvz0558yr,VOTE_OPTION_NO,51.90002
cosmos1ngglpt60ul4juvltst20l36528f4ygk7qamrg5,VOTE_OPTION_ABSTAIN,51.900000000000006
cosmos1trcqdr76s069thk6k806fgstpnqsdujawkcz8e,VOTE_OPTION_YES,51.9
cosmos1crfqcq0rc6lw8nldy7qg3g68r4gs20sa6dd8e7,VOTE_OPTION_NO_WITH_VETO,51.9
cosmos1rcuft35qpjzpezpg6ytcrf0nmvk3l96qxdpmph,VOTE_OPTION_ABSTAIN,51.899999
cosmos1llterk9u3y7pu9fcwpnups9pr62tsjpkr78hxk,VOTE_OPTION_ABSTAIN,51.896979
cosmos1wcd7hqufjyh2r6taknr8nvj6qn8z9ksctchvsl,VOTE_OPTION_NO,51.895917
cosmos17z2gsgfrmcqu3gwnwxy3r8pm6mwk9m29wcysu7,VOTE_OPTION_ABSTAIN,51.893209999999996
cosmos1q5ma4wnrc6vgyqjagxe9lmq5xnh5r8k6ymg5en,VOTE_OPTION_ABSTAIN,51.893178
cosmos1vzncag73wvke5sq3mjdyhh4xs4phjn49fqzes4,VOTE_OPTION_YES,51.891009
cosmos1036s2l84m390vdfntp2sn6d5nxzrkckjrhr8al,VOTE_OPTION_ABSTAIN,51.89
cosmos1d6k94gms9y663a7w43tla4ar0qr4fjhwjnwa6e,VOTE_OPTION_ABSTAIN,51.886777
cosmos10m650xkajakc9h8q5x7qll3hjrjts7wm3j8nw7,VOTE_OPTION_YES,51.881249
cosmos15z8q09m3u8qtlaasnezpta8klemm9uhhh20yk8,VOTE_OPTION_ABSTAIN,51.880315
cosmos193mwhjpa62zymyjnkzdne50ru85c2nmygwz7a9,VOTE_OPTION_NO,51.876843
cosmos1tyx847fj204dthl2x2z6fmyylnsjnngx4plf29,VOTE_OPTION_ABSTAIN,51.876483
cosmos1mzlqqtcf35jugszl3ay5m3mdu6j2nzsddvz333,VOTE_OPTION_ABSTAIN,51.86657
cosmos1zd64mn4fczlu5we684y5tge02vvl7fq4quffd3,VOTE_OPTION_ABSTAIN,51.866022
cosmos102tt8ak573qc0h6nrwsw4e0vpc97w537tp2xch,VOTE_OPTION_NO,51.8635
cosmos1vl0juf27dxcu4n2l3kef5kelehdetdz9jhml8p,VOTE_OPTION_NO,51.862441000000004
cosmos1drek4v8029rjx78vnkrnsy7gr5nr244av5djah,VOTE_OPTION_NO,51.860076
cosmos1yak8j4ssp6vq65ue57cfd2w6464w70khgxxjxu,VOTE_OPTION_NO,51.86
cosmos152q5xqet6g2dswgc7ttyzhy0xft4qd97vuxw6w,VOTE_OPTION_ABSTAIN,51.854789999999994
cosmos123g5rqz3w98rgcy34e8xh3k4vj2cru56tasksn,VOTE_OPTION_YES,51.85403
cosmos19c5lk03sx8d5n9wmkj8l6547gj35xwpq9y88uq,VOTE_OPTION_ABSTAIN,51.85
cosmos1c7a3r9gc5wm6cn0qpjm2y95rdcvdlx3r30wgt3,VOTE_OPTION_NO_WITH_VETO,51.85
cosmos1vyp9e2n034huj3xd0frpv3qv2scmv6mek6paqg,VOTE_OPTION_ABSTAIN,51.8495
cosmos1fea9dkekqd6ngjn4nulkwgahtjky3xjy7vmkry,VOTE_OPTION_ABSTAIN,51.848789
cosmos17hedtrtye3ad35k8vf7hyw2sxhwt8de84c9myu,VOTE_OPTION_ABSTAIN,51.848714
cosmos14p8f40s6yxtjwqe3l3gtaxj9e8460mp78sxc2k,VOTE_OPTION_YES,51.844878
cosmos1hhskdz23phl0swflv2yvx78wl7dlsdg0y32h8a,VOTE_OPTION_NO,51.829759
cosmos1d3287c48hxk3wzqp4kzcffc8pckt6jrwt0l7mk,VOTE_OPTION_YES,51.829234
cosmos1f0nqagfrmxqk804c6lkdf6ntytx9csk22q4gyt,VOTE_OPTION_NO,51.823055
cosmos13y7khy0z894mh5uatuvmjr8hrltz5gq08eluzr,VOTE_OPTION_NO,51.82125
cosmos1apmc684tp7qzp90sspeq8yz99q3hjdcp2cem5q,VOTE_OPTION_NO,51.8112
cosmos19qd4s58w5evd94u0cs5j2pzs8g6hs9qucyju75,VOTE_OPTION_NO,51.809776
cosmos1f5ks9rlwjxnmts9zvt0nvu9cnnhhwsghuqzp6g,VOTE_OPTION_NO_WITH_VETO,51.809445000000004
cosmos1xaglampmy4y82kdkyszskq2vyysf9t7ldqvqsj,VOTE_OPTION_NO,51.80456099999999
cosmos1pd6v70ta0smp448c07ctfpa5f2jpu5ty3ljv09,VOTE_OPTION_NO,51.80388
cosmos1l94ky343x75e5wvc7jtzxcuragdffwsn5p9p6d,VOTE_OPTION_NO_WITH_VETO,51.80308
cosmos1fvpurzs0mf7d3vnzhqz52ca2xewcd93ukk92yx,VOTE_OPTION_ABSTAIN,51.80265
cosmos1ky5ae7msp5927z45c9psmsg2ffykqa36rkw6q9,VOTE_OPTION_ABSTAIN,51.801536
cosmos12yxlpwjv0apser40dhn49hrtxr3ekt42txjlq3,VOTE_OPTION_NO,51.8
cosmos1dpeltc05680pagae7tgynluv9vgck5q5jl49rm,VOTE_OPTION_NO_WITH_VETO,51.8
cosmos1zuugut4em70tmrpstnrvp3arsvwedn4ehtsfcx,VOTE_OPTION_YES,51.796976
cosmos1zysjj3nvypsvktl7fslcj9k5qzswy0pcjpdhze,VOTE_OPTION_YES,51.796542
cosmos147qnpdds54pu9x9rspptyahzvdtmljje4u3n5d,VOTE_OPTION_YES,51.794808
cosmos14z7dput2632mx63xwsau7f0yz3fm9v3ke99t4q,VOTE_OPTION_ABSTAIN,51.794255
cosmos10848exyn5rl0xs0w6pq7vdm6075z8se3e6pc08,VOTE_OPTION_ABSTAIN,51.794147
cosmos1n7gnc7jxxhel6t9lfr400p644uvqjd5aj04dk6,VOTE_OPTION_ABSTAIN,51.794039
cosmos14pukr7zfuklm73yrhqsk32j7tt5kasva4xha86,VOTE_OPTION_ABSTAIN,51.794033
cosmos1kp0946za0v22kasl7v862ncvf6vqkxrqyry3zq,VOTE_OPTION_ABSTAIN,51.793823
cosmos1qp00ra9chgnn5q5y3d435cws6plwvj5aql6pgz,VOTE_OPTION_ABSTAIN,51.793685
cosmos1zgu0e8md2ftat5q3rxlmyrf452ctx2z7989ljs,VOTE_OPTION_NO,51.791866
cosmos1nvd4gdnk75gr4zlylcptwvj6aypfxhcncuuwsv,VOTE_OPTION_ABSTAIN,51.783319
cosmos17ytxdra0fus49ctlv3tjmy6jlapltuxmhhe7ca,VOTE_OPTION_ABSTAIN,51.779513
cosmos1q5raruhvrtzc2e4xxd2ev8gv7k95paywsdx8es,VOTE_OPTION_NO,51.773509
cosmos128t9dmtvw0u62schyxhf56zx96vg0qn47jn5e7,VOTE_OPTION_NO,51.766704
cosmos16t0uz6tr25w6mv35693av3cf2k434c06edmulk,VOTE_OPTION_ABSTAIN,51.764934999999994
cosmos1qnr3g3zjegemn88fh7nfn4rrw3k90rdddc6xe0,VOTE_OPTION_NO,51.763053
cosmos1vgl6cafxermhv7sc8lwh7n3x5x2820pknu5fux,VOTE_OPTION_NO,51.757729
cosmos1vcrp9ny5qg36l96a4wpssmewz7rqe7y5xawsp3,VOTE_OPTION_YES,51.752417
cosmos19cwpg980fcs2e2s3l4xe9frvnl7a3vke6lv9hz,VOTE_OPTION_ABSTAIN,51.75
cosmos1csajz36hsmv9d686wzked4nkshyw79rj4mpccc,VOTE_OPTION_NO_WITH_VETO,51.75
cosmos1nh7pw74ze27rx78h4vyu86rvexrs9dzwtl4w3k,VOTE_OPTION_ABSTAIN,51.744704999999996
cosmos1lxu5k9lanuuvpvqcncdejvlqpa5wc2r2nulg8p,VOTE_OPTION_ABSTAIN,51.74311
cosmos1h60fvxyxk25lckrfzd4hmykx84ugst4mzrsxfd,VOTE_OPTION_ABSTAIN,51.74087900000001
cosmos1q85ak6agjvsuak600hqpkdtulmywjs6yxrnn4l,VOTE_OPTION_NO,51.739301
cosmos1gpdcquphg0vqq7s4thmgrnty9mnapu8gpaum0r,VOTE_OPTION_YES,51.738102
cosmos1ea2ym4c3ljnyv8zlcw9esk5l4jx8aa0zxuk8ld,VOTE_OPTION_NO,51.737707
cosmos1r9nmmpykgqs8y0jt23vf3626f0gpa6xnskl8ld,VOTE_OPTION_NO,51.737642
cosmos1zrvquznrlrqycn2lylhqegaeej48h9nyes0g9u,VOTE_OPTION_YES,51.729021
cosmos1mf8kue8ypkfeqzupvpr2yuetca724n73uhgjz6,VOTE_OPTION_NO,51.72678799999999
cosmos147g334u5jyhwaqvnhkyy2hhc59me9e7ylmmdj2,VOTE_OPTION_YES,51.726746000000006
cosmos17egr0ldkxndd4e9yl9faaxw8k3nl5v06arqpxf,VOTE_OPTION_YES,51.726704999999995
cosmos15prh55ghpxg00glkenxtcwjj6k8rr2vl5ak5me,VOTE_OPTION_ABSTAIN,51.72667199999999
cosmos103uak4auz695vp3vuxuu58jfxthxc0ahtuvsjq,VOTE_OPTION_ABSTAIN,51.726656999999996
cosmos15cxccj99dwtuvwtt6cdvakkuhctxc272l0j7rh,VOTE_OPTION_NO,51.726623000000004
cosmos1aa28gmz22n3ysgen6gxs9pdu0l8l3x29kgtst6,VOTE_OPTION_NO,51.717682
cosmos1cj8g7xytrt5xeskckftkctsdnnk48wdtaul4hz,VOTE_OPTION_ABSTAIN,51.715885
cosmos1p4xquku4hcvas662wdqav9us0qh0r5arf3d73k,VOTE_OPTION_NO,51.714032
cosmos19hky6nu896dlaa86av37p9v8fauac5sg9ty7n8,VOTE_OPTION_NO,51.710143
cosmos19j8nt48al76j92np9p84awnkdwukg95ghw53yp,VOTE_OPTION_NO,51.708123
cosmos14hgy2g09s40dzg6fevn225280ad55tmqxk4ylm,VOTE_OPTION_YES,51.706842
cosmos178kyak2fcpqpxa3egmsm3sl7uc6l7yzrxqgqk5,VOTE_OPTION_NO_WITH_VETO,51.703010000000006
cosmos10xupqtff7r8u0r8zzj3ttzf68rfmhg5ucfzys0,VOTE_OPTION_ABSTAIN,51.702188
cosmos1cznv5amdn0sh8zrhrvpkpdndvl82sm9gw45ef4,VOTE_OPTION_ABSTAIN,51.70147
cosmos1h0p2a3xrzsezzg97n4tjt9vekhxzjfcqeadxzm,VOTE_OPTION_ABSTAIN,51.700126
cosmos1fr3237nhyy5ea96gg92zdwnu5ff9pc2hz7nyfc,VOTE_OPTION_ABSTAIN,51.7
cosmos1fh77s9hw3rxjsqgszymf92uvzlg67945cx8364,VOTE_OPTION_YES,51.7
cosmos1g5ysrg2ytk4m6t8ng2g2sh3ul2rd5d4n302gua,VOTE_OPTION_NO_WITH_VETO,51.699999000000005
cosmos1e0g45stf08a6u50ja6ygpsdcca8kqs3ptapggd,VOTE_OPTION_ABSTAIN,51.698274999999995
cosmos1vax8ljcgvjpnrmafqcavqe6hvtjrsj4lzey7ae,VOTE_OPTION_ABSTAIN,51.695851
cosmos15uzswkwhpdf48k9n7czutdndrccqx44vn8jfyy,VOTE_OPTION_ABSTAIN,51.6915
cosmos1xnzchh09z6ad8edk3z6a7qp6450lr9zwn2gm0q,VOTE_OPTION_NO,51.690000000000005
cosmos1fjw90e78mr8m65kpgmxx3q7ud6qjndxt5v78ru,VOTE_OPTION_NO,51.689902
cosmos1mmpqchepn9tx2lyqxruv0wqn5sawvm4sd80dyd,VOTE_OPTION_ABSTAIN,51.685929
cosmos1nxtt8y2shlul4l2g5s2ua5wx3fyystprl66027,VOTE_OPTION_ABSTAIN,51.685666999999995
cosmos1u9c7nka0e54k9j030kqkct75gqcfu2k3sf58ve,VOTE_OPTION_NO,51.680592
cosmos12tkt3l96an2dwemtk4apel3fl47x4l9c05rkap,VOTE_OPTION_NO,51.68
cosmos160pt9lrnfg99c3sm62lv6l92mecp4f7pgjv55j,VOTE_OPTION_NO,51.68
cosmos1ctp7kt2rq7e3yqk9hdvd9wk53pnd24p9fp3uf8,VOTE_OPTION_ABSTAIN,51.674999
cosmos1det47ffajz6tw9rc8p606dr6fn202nvmz5wmdu,VOTE_OPTION_NO_WITH_VETO,51.673277
cosmos1g25yxdzthma53ew30lmns6nvxp0302gk8wxfz2,VOTE_OPTION_YES,51.6722
cosmos1kwy4efs08zlank48qw7d2y4lhrjjk3snech4kp,VOTE_OPTION_NO,51.662537
cosmos1ra9sccq722fakf2t2tdces9vy546tcgrxc53z2,VOTE_OPTION_NO_WITH_VETO,51.661586
cosmos1ahl0k77gz0d42kcq6vp3trvyldm8tdkgtntqeg,VOTE_OPTION_ABSTAIN,51.653033
cosmos1vq8w8c757w5x08ptudvzd8vmd06xsuhm3q8tys,VOTE_OPTION_ABSTAIN,51.624066
cosmos12gcl6c6wh48zcjqrj55xzf62f96u5zs4w2fw0n,VOTE_OPTION_NO,51.617273000000004
cosmos1j0ek0a5026s5cm8cgh5fpsgm5stuhu42xa75ny,VOTE_OPTION_ABSTAIN,51.611426
cosmos19rgysq3h2f4e34yt220x5cu9yqyjkv6std0z0j,VOTE_OPTION_NO,51.607413
cosmos1tcgmwszrfzhplytexp542zhawe56rmdslagf2n,VOTE_OPTION_NO,51.606979
cosmos16q5a45y6d3ewesm6elw5lqcrduf5m95aw9455p,VOTE_OPTION_NO,51.606317
cosmos1tt860j5pkc8mn5yjwq572j008wyelr986u6ckz,VOTE_OPTION_ABSTAIN,51.6062
cosmos1hx0lrrl880fu0mdqgzp057yt3ljavfwtwfw34a,VOTE_OPTION_NO,51.606151
cosmos1u73e52tuw50t84cn4rsn90sgcz56etazzzd07n,VOTE_OPTION_YES,51.601694
cosmos1xqm2037e2879ewudegdw4y4nksthjrnjwjlma4,VOTE_OPTION_NO,51.6
cosmos1gk74mw6vlaeun49zahukvetwch4sec7dvwlahl,VOTE_OPTION_ABSTAIN,51.6
cosmos1l95lfgckjltcxs7h9vcq6we43surmmywwfkame,VOTE_OPTION_NO_WITH_VETO,51.6
cosmos1pawkhzdm0puy8y0w6aqfgnxhcmq7dy9d2um9q8,VOTE_OPTION_NO_WITH_VETO,51.599999999999994
cosmos1wpa09xtwx47fm6llmc48w7lftxc028llvnppv0,VOTE_OPTION_NO_WITH_VETO,51.599999999999994
cosmos1sel0lm5zjywr8hpggnlcg7l5q5d7pmckx9v45x,VOTE_OPTION_NO_WITH_VETO,51.599999999999994
cosmos1z29zepzaq0th2a5c43hg7hkgp8lgx3ddcup3c0,VOTE_OPTION_ABSTAIN,51.59375
cosmos1xj2ngw820uy3f4yrucua2d9r6f4t79dg9vyd8e,VOTE_OPTION_ABSTAIN,51.590319
cosmos1rahzlu4g5er84kgwqn2u9mqpx2s00esr38cm5q,VOTE_OPTION_ABSTAIN,51.583004
cosmos1306r0z95nlwfql2yuthr4sk8ffc8wpp9p39rf2,VOTE_OPTION_ABSTAIN,51.581250000000004
cosmos1xvqkfgyhyh5ntv72nyxrfwvhgq7ah9g0gssqqf,VOTE_OPTION_NO,51.566088
cosmos1x3apaxajum0qkka9fqxe9hhcydxdsxr278z27z,VOTE_OPTION_ABSTAIN,51.560272
cosmos1n5p3duj5x72thll5vxwufhl7e2f4s7fyh220wj,VOTE_OPTION_ABSTAIN,51.56
cosmos1pjd2d2uft9kf6rwpv4xl67jf8qlhetww7m74vc,VOTE_OPTION_ABSTAIN,51.559267
cosmos1ykxelnagzm87skuwrgwvklrueasdumvu4aq5vc,VOTE_OPTION_NO,51.559081
cosmos10l24q89wyh6rls6a4c9lgwg2psgcm4tm5ae0cf,VOTE_OPTION_ABSTAIN,51.558707
cosmos14cduezpf64zhxa8r4ystz85rf0wzp0xpq2vf8c,VOTE_OPTION_ABSTAIN,51.55371
cosmos1f8z54w7mkzgqu3aq75hn7jt8t6pcmuuqwyf9rr,VOTE_OPTION_NO_WITH_VETO,51.552204
cosmos14asx706rcwvcu4f5clhzlujj5hwle4fj0hknfc,VOTE_OPTION_NO_WITH_VETO,51.55
cosmos1vse97cjgq0h84nhtudwjnxk0m6wkf7nvx5dn5v,VOTE_OPTION_ABSTAIN,51.549558000000005
cosmos1we2hdn5dxnq3njjmhxdkn629h8fwkjxdsxr8dp,VOTE_OPTION_ABSTAIN,51.546236
cosmos1lztanyv9h8nvvk66yshswlr7lxr5jcgnasz4tc,VOTE_OPTION_NO_WITH_VETO,51.539823
cosmos1pvhgy9cwc789q6tc5l86ec8hmk6xhfdltffm36,VOTE_OPTION_NO,51.539769
cosmos1nkyyjjg2tnznu8e0fmsa9emt769ghsx7p9s93q,VOTE_OPTION_ABSTAIN,51.53693
cosmos1sfl77qjwtmeyfnwvg8pljz93rpu4ggls68dmrs,VOTE_OPTION_ABSTAIN,51.532386
cosmos1exl2zrrq9dsx27cylqyakkv3gkr8xh6pc3mft7,VOTE_OPTION_NO_WITH_VETO,51.519999999999996
cosmos1864060m7x8sxegarghngvdxxum6yyg8axs4kn7,VOTE_OPTION_NO,51.512133999999996
cosmos13m6tpcafcayyumyyjn58ul25kpvy40uuz7g6ys,VOTE_OPTION_NO,51.511829
cosmos125h6xllv7r535m2tr0h3yeyx42w3avs8u50qkx,VOTE_OPTION_NO,51.510633
cosmos1q82z2eeq7cecw5w9wt2lg798m70uzl36hvxptg,VOTE_OPTION_ABSTAIN,51.51
cosmos1cur5dmxplnccexagu62gq0uzmx2t4nas7mlg5z,VOTE_OPTION_ABSTAIN,51.508250000000004
cosmos1amxc539jc3f9z9s337xxpfqcshq3q9v5mlhvvy,VOTE_OPTION_ABSTAIN,51.50625
cosmos1rvku76y42kmrmwsvtvtyf3jrt3wt9wmlwjjl4j,VOTE_OPTION_ABSTAIN,51.504601
cosmos1p66wnp98x0sms62cnn5kyw3aat8leh59jrk34x,VOTE_OPTION_NO_WITH_VETO,51.50306
cosmos18srx5n9590403f49l72c70v7v2kx8fe7evcqw8,VOTE_OPTION_YES,51.50101
cosmos1grmn0csvrr57ka5mnfj8a2wvn9eaf6perru2e9,VOTE_OPTION_NO,51.500008
cosmos1ztsp7n0fvy9vl6pmyrupct5m70p8hh8klwppqz,VOTE_OPTION_YES,51.5
cosmos1zacx48t2msr5fuvqc93hutjp87n0lg9ngfgthe,VOTE_OPTION_NO_WITH_VETO,51.5
cosmos1ykfcng7kujqp7gxz0pfx3jmp7wtg88535arpjm,VOTE_OPTION_YES,51.5
cosmos1yuvrsgknm2pfzastdn9enykdgykepzt2m2kwmx,VOTE_OPTION_NO_WITH_VETO,51.5
cosmos197lkxfc9rqf88zfj5zchtsekt9nv4qv0aj0mnr,VOTE_OPTION_ABSTAIN,51.5
cosmos18kx07q9knsfnyvud7zxm74wch435fkqg7r6hfg,VOTE_OPTION_NO_WITH_VETO,51.5
cosmos128h0estu7k2swf7et264v7upqcgkmgfwhqqaf2,VOTE_OPTION_NO_WITH_VETO,51.5
cosmos1dxgkd0hj6c6mdd5hp0g57x7afnmhuke8a5ktg2,VOTE_OPTION_NO_WITH_VETO,51.5
cosmos1sqrcgx5engeyzujtmvrt0nnjec84qn72gjsdlx,VOTE_OPTION_NO_WITH_VETO,51.5
cosmos1s6379vu50vr7keclngeftywenhnk6kdwcdnjsf,VOTE_OPTION_YES,51.5
cosmos1susn7uvprlfx430dk8crjqqqfe3sy4rfcaz3xw,VOTE_OPTION_ABSTAIN,51.5
cosmos13qaz0046at3yrp4vn6yg77m78043x7pqghrcpn,VOTE_OPTION_NO_WITH_VETO,51.5
cosmos13zjydf38xuvah3wlfnu6ummyhg79pmfkt8meh0,VOTE_OPTION_NO_WITH_VETO,51.5
cosmos13h6lz9g9h667gvpjeqevl9cqfrkg6fjxyynqvd,VOTE_OPTION_NO_WITH_VETO,51.5
cosmos1jmksckdjvqgn9me9up5qwlv49eguum7txycc8f,VOTE_OPTION_ABSTAIN,51.5
cosmos14wuxjm4fj0g80vyz98jmt3a83crdwmt8qmssz8,VOTE_OPTION_NO_WITH_VETO,51.5
cosmos1cjhmnz767ufvj2k6sp0vqx9q7ffl37aud8cujw,VOTE_OPTION_NO,51.5
cosmos1axqe3vc09fu6908ze7vcz0ns8deyszd2qae8qr,VOTE_OPTION_ABSTAIN,51.5
cosmos1afcvrstp45t49gpkjpxph9hhmnpn6xhm6mmfck,VOTE_OPTION_NO_WITH_VETO,51.5
cosmos1rzp4flhwn98xc2stg0dvru4uygq2lw5thyvuuu,VOTE_OPTION_ABSTAIN,51.49959
cosmos10xefzfkufa86jkjswvfn20czyq6qhr0kgnranl,VOTE_OPTION_NO,51.499481
cosmos15s9y0sewem067we508lgkllg7nz3el63wkdkna,VOTE_OPTION_ABSTAIN,51.495724
cosmos18mdh2cndepqs0jpl5h94jhym3m5v67qjs09vcr,VOTE_OPTION_ABSTAIN,51.495
cosmos1e0zl50syq0jtkpsydhx9vdwn8gzq8n09jge4q5,VOTE_OPTION_NO_WITH_VETO,51.49
cosmos1f0cxsgdflgnxysjvk5wlvhay85qm6w3ggl9jf2,VOTE_OPTION_NO_WITH_VETO,51.480000000000004
cosmos1cxgyjm839r0lvfmfaud2lk8ry7w4n5kw4p4xdp,VOTE_OPTION_NO_WITH_VETO,51.480000000000004
cosmos10ay2aezex70xthzvzaz7x0qkl9jmnce5ukvlcs,VOTE_OPTION_YES,51.477758
cosmos17qssdsw2y3e3s03td0e4qfyxe84erj5mamwlvt,VOTE_OPTION_NO,51.46981
cosmos12phtrywkmtytukd3ujt5qvk2uf8k0sz575daea,VOTE_OPTION_NO,51.467943000000005
cosmos154pvr49v5v4fxr4m9rzfwat989wdts3826drvu,VOTE_OPTION_ABSTAIN,51.466393
cosmos1k5e25qmzcv5kn652wwfn7hcen5dzja7hqfv5qv,VOTE_OPTION_ABSTAIN,51.46335
cosmos1ep7fw2r4ux8jhdhhlpvc63992ef53cgwdv2yjf,VOTE_OPTION_NO,51.457697
cosmos1j6mtmgc2mcc4jvhgnxp87ggr03qhly3l0pm0m9,VOTE_OPTION_NO,51.451555
cosmos1y588p0whdnmgna2wyhdwzhd6678ptsxdd70pal,VOTE_OPTION_NO_WITH_VETO,51.45
cosmos1334hqcevza65zt3p8vxrrxh805x0l0h4dvpmxf,VOTE_OPTION_ABSTAIN,51.45
cosmos1r8ffh8ktdc4xtjnp4knx4u77yk0qqpaqsw7mx5,VOTE_OPTION_NO,51.447327
cosmos1umfz8sh6r6cwcfm4326tykm8hgql33nq3cwpcs,VOTE_OPTION_YES,51.446103
cosmos1kv99g9tghvd8x8ph9t54q0v87stewqnlv2y2up,VOTE_OPTION_ABSTAIN,51.44263
cosmos1f3e5xeeauquavye3h8vtdq92gcxz6rdp3kvlcs,VOTE_OPTION_ABSTAIN,51.441476
